sku,title,author_or_publisher,price,stock
9789768251596,Practising Comprehension: A Skilled-Based Approach Grade 5,Clifford Narinesingh,2317.0,1
9789768251602,Practising Comprehension: A Skilled-Based Approach Grade 6,Clifford Narinesingh,2317.0,8
9768184213,Pre-C.X.C. Spanish Practice Papers - Grades 7.9,,1595.0,3
PRHIOF-8415,Pre-Emancipation History of the West Indies,Isaac Dookahn,4290.0,3
9768014148,Pre-Secondary School Mathematics Expanded Edition,Paul Coutou,4600.0,4
9789768171383,Preparing for Exams & Beyond Book 1,Joan A Davis-Williams,2800.0,7
9789768171391,Preparing for Exams & Beyond Book 2,Joan A Davis-Williams,2800.0,3
9789768235428,Preparing For The Language Arts Examination Grade 2,J. Hagely,2595.0,6
PRFOLA-9938,Preparing For The Language Arts Examination Grade 3,9789768235435,2595.0,10
9789768235442,Preparing For The Language Arts Examination Grade 4,J. Hagely,2780.0,13
PRFOTH-3744,Preparing For The Language Arts Examination Grade 5,,3420.0,0
9789769629127,Prepping For PEP Ability: The Ultimate Ability Test Prep Guide Grade 6,Akeisha Christie Wainwright,2650.0,1
9789769629189,Prepping For PEP: Language Arts Grade 4 Performance Task,Akeisha Christie Wainwright,2550.0,10
9789769629196,Prepping For PEP: Language Arts Grade 5 Performance Task,Akeisha Christie Wainwright,2550.0,3
9789769629103,Prepping For PEP: Language Arts Grade 6 Performance Task,Akeisha Christie Wainwright,2550.0,12
9789769629158,Prepping For PEP: Mathematics Grade 4 Performance Task,Akeisha Christie Wainwright,2550.0,3
9789769629165,Prepping For PEP: Mathematics Grade 5 Performance Task,Akeisha Christie Wainwright,2550.0,34
9789769629110,Prepping For PEP: Mathematics Grade 6 Performance Task,Akeisha Christie Wainwright,2550.0,15
9789769629141,Prepping For PEP: Science Grade 5 Performance Task,Akeisha Christie Wainwright,2550.0,11
9789769629172,Prepping For PEP: Social Studies Grade 5 Performance Task,Akeisha Christie Wainwright,2550.0,12
9780175664160,Primary Comprehension Skills,Cecil Gray,1515.0,5
9789769535275,Primary English Across The Curriculum Grade 4,Roy Narinesingh & Bhadase Seethal-Maraj,3950.0,0
9789769535282,Primary English Across The Curriculum Grade 5,Roy Narinesingh & Bhadase Seethal-Maraj,3950.0,8
9789769535299,Primary English Across The Curriculum Grade 6,Roy Narinesingh & Bhadase Seethal-Maraj,3950.0,6
9789810078300,Primary English Book 1,Casco Publications,3160.0,4
9789810078317,Primary English Book 2,Casco Publications,3160.0,4
9789810078386,Primary English Book 3,Casco Publications,3280.0,4
9789810078287,Primary English Book 4,Casco Publications,3280.0,4
9789810078294,Primary English Book 5,Casco Publications,3280.0,4
9789810078393,Primary English Book 6,Casco Publications,3280.0,4
9789768005009,Primary Maths Companion,,450.0,15
9781398313316,Primary Science PEP Revision Workbook Grade 4,Judith Amery,3545.0,3
9781398313323,Primary Science PEP Revision Workbook Grade 5,Rosemary Feasey,3545.0,11
PRSCPE-5498,Primary Science PEP Revision Workbook Grade 6,Amani Leslie,3545.0,3
9789768014511,Principles of Accounts,David Ramlochan / Charmain Lalla,9360.0,4
PROFAC-6676,Principles of Accounts for Caribbean Examinations,Lystra Stephens-James et al,4600.0,3
PROFAC-1612,Principles of Accounts for the Caribbean 6th Edition,Frank Wood et al,7445.0,3
PEMAPR-1192,Problem Solving and Reasoning Skills for PEP Math Grade 4 - NSC Edition,Paul Broadbent,3220.0,3
PEMAPR-8433,Problem Solving and Reasoning Skills for PEP Math Grade 5 - NSC Edition,Paul Broadbent,3220.0,3
PEMAPR-6999,Problem Solving and Reasoning Skills for PEP Math Grade 6 - NSC Edition,Paul Broadbent,3220.0,3
9789768342027,Progressive Learners PEP Ability Tasks Grade 6,Schoolmate Press,2550.0,3
9789768202048,Pure Mathematics for CAPE Vol. 1,Elizabeth Campbell,4195.0,3
9789768202604,Pure Mathematics for CAPE Vol. 2,Elizabeth Campbell,4295.0,3
9789766482930,Pure Mathematics: A Complete Course for CAPE Unit 1,Raymond Toolsie,12200.0,4
9789766483296,Pure Mathematics: A Complete Course for CAPE Unit 2,Raymond Toolsie,12200.0,4
9768184434,Quick Quiz Book,,1595.0,3
9789768303233,Rainbow Readers A Jamaican Reading Series Grade 1 New NSC Edition,Roma Sinanan / Uriel Narinesingh / Charlene Sinanan-Hansraj,2967.0,29
9789768303240,Rainbow Readers A Jamaican Reading Series Grade 2 New NSC Edition,Roma Sinanan / Uriel Narinesingh / Charlene Sinanan-Hansraj,3193.0,44
9789768303257,Rainbow Readers A Jamaican Reading Series Grade 3 New NSC Edition,Roma Sinanan / Uriel Narinesingh / Charlene Sinanan-Hansraj,3193.0,12
9789768292001,Rainbow Readers A Jamaican Reading Series Grade 4 New NSC Edition,Roma Sinanan / Uriel Narinesingh / Charlene Sinanan-Hansraj,3271.0,16
9789768292018,Rainbow Readers A Jamaican Reading Series Grade 5 New NSC Edition,Roma Sinanan / Uriel Narinesingh / Charlene Sinanan-Hansraj,3300.0,67
9789768292025,Rainbow Readers A Jamaican Reading Series Grade 6 New NSC Edition,Roma Sinanan / Uriel Narinesingh / Charlene Sinanan-Hansraj,3300.0,18
9789768185778,Rainbow Readers: A Jamaica Reading Series Family & Friends - Infant Year 1 Reader 1,Molly Bhgwandeen,2314.0,0
9789768185778,Rainbow Readers: A Jamaica Reading Series Family & Friends - Infant Year 1 Workbook 1,Molly Bhgwandeen,1878.0,3
9786073250016,Read Right Level A Student's Book,Roma Sinanan / Uriel Narinesingh / Charlene Sinanan-Hansraj,3120.0,5
9781444193824,Reader A: What a Fright and other stories - New Colour Edition,A. Maciver et al,3250.0,2
9781444193619,Reader B: Ali Baba and Other Stories - New Colour Edition,A. Maciver et al,3250.0,7
9781444193633,Reader C: Buried Treasure and Other Stories - New Colour Edition,A. Maciver et al,3250.0,11
9781444193657,Reader D: A Narrow Escape and Other Stories - New Colour Edition,A. Maciver et al,3250.0,14
9781444193671,Reader E: Crossing the Line and Other Stoires - New Colour Edition,A. Maciver et al,3250.0,7
9780716955054,Reader F: Kariba,A. Maciver et al,3180.0,0
CRREKN-5919,Ready To Go Lessons For English - Stage 2,Nasser Khan,2015.0,1
9789768237989,Ready To Read An Infant Integrated Reader,"M. McLean, L. Fearon",2520.0,20
9780007212378,Redemption Songs - 1000 Hymns & Choruses,,1990.0,3
9789768245953,Rediscovering Language Arts for the Caribbean Grade One,Dr. Adrian Mandara,3395.0,2
9789766570934,Rediscovering Language Arts for the Caribbean Grade Three,Dr. Adrian Mandara,3395.0,3
9789766570842,Rediscovering Language Arts for the Caribbean Grade Two,Dr. Adrian Mandara,3395.0,3
9789768245908,Rediscovering Mathematics for the Caribbean Grade Five,Dr. Adrian Manadara,3995.0,21
9789768245892,Rediscovering Mathematics for the Caribbean Grade Four,Dr. Adrian Manadara,3995.0,13
9789768245878,Rediscovering Mathematics for the Caribbean Grade One,Dr. Adrian Mandara,3495.0,2
9789768245915,Rediscovering Mathematics for the Caribbean Grade Six,Dr. Adrian Manadar,3995.0,20
9789766570811,Rediscovering Mathematics for the Caribbean Grade Three,Dr. Adrian Mandara,3795.0,29
9789768245885,Rediscovering Mathematics for the Caribbean Grade Two,Dr. Adrian Mandara,3595.0,16
9789768245069,Rediscovering Mathematics for the Caribbean Kindergarten for Four Year Old,Dr. Adrian Mandara,2695.0,3
9789768245694,Rediscovering Mathematics for the Caribbean- My Jumbo Maths Book for Five Year Old,Dr. Adrian Mandara,2695.0,3
9780175663538,Response,Cecil Gray,5451.0,4
RISTAL-1730,Right Start Alphabet Integrated Workbook,Valerie Brown,1200.0,0
9789769515159,Right Start Arts Colours & Shapes Integrated Workbook,Valerie Brown,1250.0,6
9789769515191,Right Start Beginning 123 Integrated Workbook,Valerie Brown,1250.0,9
9789769515185,Right Start Beginning ABC Integrated Workbook,Valerie Brown,1250.0,6
RISTBE-1298,Right Start Beginning Colouring Integrated Workbook,Valerie Brown,1250.0,0
RISTBE-2105,Right Start Beginning Spanish Integrated Workbook,Valerie Brown,1250.0,0
9789769515132,Right Start Counting Integrated Workbook,Valerie Brown,1250.0,5
9789769515161,Right Start Fun With Colours Integrated Workbook,Valerie Brown,1200.0,1
9789768229052,Right Start Grade 3 Mathematics Integrated Practice Papers,Valerie Brown,1670.0,10
9789768229052,Right Start GSAT Mathematics Integrated Practice Papers,Valerie Brown,1670.0,3
9789768229038,Right Start In My Environment Integrated Workbook,Valerie Brown,1250.0,11
9789768229045,Right Start In My World Integrated Workbook,Valerie Brown,1250.0,3
9789769517516,Right Start Integrate Reader B,Valerie Brown,1250.0,6
9789769515178,Right Start Integrated Colouring Our Community,Valerie Brown,1200.0,2
9789766106669,Right Start Integrated Reader,Valerie Brown,1250.0,8
9789769517526,Right Start Introductory Integrated Reader,Valerie Brown,1280.0,3
9789766105303,Right Start Language Arts Integrated Workbook,Valerie Brown,1250.0,38
9789769517547,Right Start Language Arts Integrated Workbook B,Valerie Brown,1400.0,2
9789769515109,Right Start Letters & Sounds Integrated Workbook,Valerie Brown,1250.0,4
9789766105297,Right Start Mathematics Integrated Workbook,Valerie Brown,1250.0,14
9789769517530,Right Start Mathematics Integrated Workbook B,Valerie Brown,1350.0,6
RISTNU-1450,Right Start Numbers Integrated Workbook,Valerie Brown,1250.0,3
9789766105310,Right Start Phonics Integrated Workbook,Valerie Brown,1250.0,6
9789769515147,Right Start Writing Integrated Workbook,Valerie Brown,1250.0,4
9780435123123,Roll of Thunder Hear My Cry,M.Taylor,5110.0,12
9781408236895,Romeo & Juliet,John O'Connor,4145.0,4
ROALCU-9280,Royards Alphabet Cursive Letters,Clifford Narinesingh,900.0,1
9789814769020,Scholastic Prime Kindergarten Student Book A,Scholastic,2500.0,4
9789814781367,Scholastic Prime Kindergarten Student Book B,Scholastic,2500.0,4
9789814769884,Scholastic Prime Mathematics for Success Coursebook 1,,3900.0,10
9789814769891,Scholastic Prime Mathematics for Success Coursebook 2,Scholastic,3900.0,11
9789814769907,Scholastic Prime Mathematics for Success Coursebook 3,,3900.0,5
9789814769914,Scholastic Prime Mathematics for Success Coursebook 4,,3900.0,13
9789814769921,Scholastic Prime Mathematics for Success Coursebook 5,,3900.0,3
9789814769938,Scholastic Prime Mathematics for Success Coursebook 6,Scholastic,3900.0,3
9789814769945,Scholastic Prime Mathematics for Success Practice Book 1,,2800.0,11
9789814769952,Scholastic Prime Mathematics for Success Practice Book 2,Scholastic,2800.0,11
9789814769969,Scholastic Prime Mathematics for Success Practice Book 3,,2800.0,4
9789814769976,Scholastic Prime Mathematics for Success Practice Book 4,,2800.0,2
9789814769983,Scholastic Prime Mathematics for Success Practice Book 5,,2800.0,3
9789814769990,Scholastic Prime Mathematics for Success Practice Book 6,,2800.0,14
9789810732868,Scholastic Studysmart Comprehension Skills Level 2,Linda Ward Beech,1500.0,2
9781338798586,Scholastic Success with Reading Comprehension Grade 1,,1800.0,6
SEEXEN-3912,Selection Exam English Test,Hayden Richards,4290.0,3
9789766480677,Shakespeare's Plays,Rodney Yamin-Ali / James Tan,5000.0,4
9780435120351,Shane,Jack Schaefer,4955.0,8
9780435120399,Silver Sword,Ian Serraillier,5265.0,6
9789769584105,Simply Social Studies Pocket Book 1: Individual & The Family,Carrol Myers,1800.0,1
9789769584112,Simply Social Studies Pocket Book 2: Groups and Institutions,Carrol Myers,1800.0,0
9789769584129,Simply Social Studies Pocket Book 3: Sustainable Development and Use of Resources,Carrol Myers,1800.0,0
9780000009784,Simply Social Studies Tourism Workbook,Carrol Myers,4600.0,0
SI-4940,Sixty-Five,V.S Reid,2960.0,3
SKINGE-5314,Skills in Geography,V. A Rahil,4960.0,6
SOLIIN-3205,Social Life in the Caribbean 1838,Bridget Brereton,4085.0,3
9789769550452,Social Studies Topic by Topic Multiple Choice Tests for SEC,"Vernelle Richardson, Dalier John",3000.0,3
9780007498826,Sociology Themes & Perspectives,,9050.0,3
SOOFSI-3868,Songs of Silence,Curdella Forbes,3640.0,3
9789768235282,Spanish Grammar For Caribbean,"J. Kanhai Winter, Ramcharitar",3420.0,3
9780981380711,Spanish Today Book 1,Schoolers,1910.0,5
9780981380728,Spanish Today Book 2,Schoolers,1910.0,5
9780981380759,Spanish Today Book 3,Schoolers,1910.0,5
9781927395028,Spanish Today Book 4,Schoolers,1910.0,5
9781927395035,Spanish Today Book 5,Schoolers,1910.0,5
9781927395042,Spanish Today Book 6,Schoolers,1910.0,0
9781629746722,Spanish Two Years (3rd Edition) Workbook,Nassy / Levy,3640.0,1
9781398340527,Sprat Morrison,Jean D'Costa,3640.0,2
9789769655430,Star Performer Ability Tests for PEP Grade 5,Howard Campbell/ Nutcracker,3100.0,7
9789769655423,Star Performer Ability Tests for PEP Grade 6,Howard Campbell/ Nutcracker,3100.0,6
9789769655447,Star Performer Ability Tests Workbook for PEP Grade 4,Howard Campbell/ Nutcracker,3150.0,4
9789769655416,Star Performer Language Arts Performance Tasks for PEP Grade 6,Howard Campbell/ Nutcracker,3100.0,5
9789769655409,Star Performer Mathematics Performance Tasks for PEP Grade 6,Howard Campbell/ Nutcracker,3100.0,9
9781738213115,Star Performer Mathematics Progress Tests Grade 4,Howard Campbell/ Nutcracker,3100.0,3
9789768342034,Starlight Developing Critical Thinkers,Susania Brown,1980.0,4
9789769678972,Starlight Integrated Activities and Colouring Book,Erika Allen-Lennon,2680.0,7
9789769678989,Starlight Thematic Colouring Book Age 3,Susania Brown,1895.0,2
9789768342003,Starlight Thematic Colouring Book Age 4,Susania Brown,1950.0,3
9789768342041,Starlight Thematic Colouring Book Age 5,Susania Brown,1980.0,3
SULI-1810,Summer Lighting & Other Stories,Olive Senior,3670.0,3
9789768237187,Sunbeam Integrated Approach Language Arts Workbook 3,"C. Campbell, M. Miles",2660.0,37
9789768237712,Sunbeam Integrated Mathematics Workbook 3,"C. Campbell, M. Miles",2580.0,18
9780582765559,Sunsong 1,Pamela Mordecai et al,3575.0,7
9780582089136,Sunsong 2,Pamela Mordecai et al,3575.0,4
9780582071261,Sunsong 3,Pamela Mordecai et al,3575.0,0
9789766106065,SunZone Numbers Fun Learning 3 Years & Older,M. Sayers-Johnson,1321.0,1
SUSUSP-8595,Sunzone SunZone Spanish Skills Fun Learn Book 1,,1349.0,0
SUSUSP-4558,Sunzone SunZone Spanish Skills Fun Learn Book 2,,1345.0,0
9789768208082,Sunzone Workbook: Phonics Fun Learning Grade K Book 2,,1500.0,22
9789768245212,Take Three Giant Steps,,1995.0,6
9781405865227,Tales from Shakespeare - CSEC,Lamb,3870.0,6
9768184094,Teaching Its Management and Function,,1495.0,3
9780003222982,Technical Drawing for GCE CSE,,5895.0,3
9789769528314,Test Prep Language Arts GSAT,Shawn Johnson,1800.0,2
9789769528338,Test Prep Science GSAT,Shawn Johnson,1800.0,4
9780230733442,The Cloud with the Silver Lining,C. Everald Palmer,3602.0,11
9789768245535,The Educators’ Briefcase,,2795.0,0
9780435121006,The Enchanted Island,Ian Serrailier,4800.0,3
9789768245700,The Extraordinary Bakers Street,,1995.0,0
9781931952019,The Holy Bible - Good News Translation,,4000.0,16
7899938428245,The Holy Bible - King James Version (Black),,4000.0,6
7899938422557,The Holy Bible - King James Version (Blue),,4000.0,6
7899938428252,The Holy Bible - King James Version (Burgundy),,4000.0,2
9781471859984,The Illustrated First Aid in English,Angus Maciver,3780.0,23
9789768202437,The Lah Lah Book Of Sight Singing,,1795.0,0
9789768245779,The Mathematics SBA Handbook - A Step by Step Guide,Nathalie Stewart,3195.0,3
9780435026455,The Merchant of Venice (New Edition),Shakespeare,4955.0,4
7789768237523,The New Integrated Approach Communication Task Workbook 5,Beverly Powel et al,1680.0,2
9789769632820,The New Integrated Approach Critical Thinking Workbook 5,Beverly Powel et al,3000.0,8
9789769631809,The New Integrated Approach Language Arts Workbook 4 (PEP),M. Sayers-Johnson,3100.0,41
9789769631816,The New Integrated Approach Language Arts Workbook 5 (PEP),M. Sayers-Johnson,3400.0,40
9789769632806,The New Integrated Approach Mathematics Book 5 (Pathway to PEP),Beverly Powel et al,3000.0,16
9789769631830,The New Integrated Approach Mathematics Workbook 4 (PEP),M. Sayers-Johnson,3800.0,53
9789768237491,The New Integrated Approach Numeracy Workbook 4,"G. Harper, D. Ellis, M. Dennis",2800.0,5
9789769632431,The New Integrated Approach Phonics Workbook 4 PEP,"G. Harper, D. Ellis",3000.0,15
9789769685666,The New Integrated Approach Religious Education Workbook 4,"C.Campbell, M. Miles",2080.0,4
9789769685604,The New Integrated Approach Religious Education Workbook 5,"C.Campbell, M. Miles",2160.0,8
9789768237293,The New Integrated Approach Religious Education Workbook 6,"C.Campbell, M. Miles",2180.0,12
9789769632424,The New Integrated Approach Science Book 4 PEP,"G. Harper, D. Ellis",3000.0,24
9789769632813,The New Integrated Approach Science Workbook 5,Beverly Powel et al,3000.0,17
9789769631823,The New Integrated Approach Social Studies Workbook 4 (PEP),M. Sayers-Johnson,3100.0,10
9789769632844,The New Integrated Approach Social Studies Workbook 5,Beverly Powel et al,3000.0,10
9789769535268,The New Language Arts for the Caribbean Secondary Entrance Assessment,Roy Narinesingh & Bhadase Seethal-Maraj,4300.0,7
9789769630833,The New Primary English NE Grade 1,Roy Narinesingh & Ina vds Narinesingh,2750.0,12
9789769630840,The New Primary English NE Grade 2,Roy Narinesingh & Ina vds Narinesingh,2850.0,2
9789769630857,The New Primary English NE Grade 3,Roy Narinesingh & Ina vds Narinesingh,2850.0,8
9789768342058,The New Primary Practice Paper Grade 3,Schoolmate Press,2390.0,3
9789769607439,The New Primary Social Studies for Grade 4 Revised,"C.Campbell, M. Miles",1.0,2
THNERE-1816,The New Recorder Tutor,,2600.0,0
9789814077606,The New Student's Companion for Lower Secondary,Magdalene Chew / Surinder Kaur,3280.0,3
9789814077392,The New Student's Companion for Upper Primary Schools,Magdalene Chew / Surinder Kaur,3000.0,4
9789768007278,The New Way to Numbers 1-20 Practice Sheets,Twin Guinep Ltd,3900.0,3
9789768007179,The New Way To Reading Integrated Pre-Reader Book 2,Twin Guinep Ltd,1465.0,1
9780582461475,The Pearl,Steinback,4335.0,7
THPEWH-7042,The People Who Came Book 1,Allan Norman,4520.0,0
THPEWH-9513,The People Who Came Book 2,Patricia Patterson,5200.0,0
9780582766570,The People Who Came Book 3,Kamau Braithwaite,5200.0,1
9789768202949,The Salt Loses Her Savour,,2395.0,0
THSEGA-6450,The Secret Garden,F.Hodgson Burnett,4145.0,3
9789766484279,The Student's Handbook for writing the CSEC Mathematics SB/,Roger Berment,3800.0,3
9781408280652,The Students' Companion (New Edition),Wilfred Best,2990.0,19
9781408276686,The Students' Companion Practice Book (New Edition),Nick Coates,1515.0,3
9780333368381,The Sun Salutes You,C. Everald Palmer,4048.0,8
THSUEY-4349,The Sun's Eye,Anne Walmsley,3640.0,3
9789768245755,The Tale of Albert Walker: Historical Fiction Depicting Village Life in Jamaica: 1860s to 1930s,,2195.0,3
9780582848665,The Tempest,Shakespeare,4180.0,7
THTECS-8858,The Tempest (CSEC Study Guide),S. Blair,3700.0,3
9789768007079,"The Way to Art Book 1, Using Colours",Twin Guinep Ltd,1355.0,1
9789768007087,"The Way to Art Book 2, Mixing Colours",Twin Guinep Ltd,1355.0,13
THYEIN-8246,The Year in San Fernando,Micheal Anthony,3640.0,3
9781398307858,The Young Warriors,Vic Reid,3640.0,6
9780435913502,Things Fall Apart,Chinua Achebe,1850.0,2
9780435120962,To Kill a Mockingbird,Lee,4955.0,4
TOSIWI-7917,To Sir with Love,Braithwaite,4490.0,3
TOSA-2011,Tom Sawyer,Mark Twain,4800.0,3
9781408527443,Tricolore 2 5e Edition (Grammar in Action),Sylvia Honnor,1910.0,1
9789768138203,Tu Tu Tu Caribbean Beginner's Workbook for Soprano (Descant) or Tenor Recorder,R.C. Moder,1750.0,6
9780582365780,Twelfth Night,Shakespeare,4180.0,3
TWNI-6279,Twelfth Night,,3633.0,0
9781107565463,Twelfth Night (3rd Edition),Shakespeare,1.0,1
9789768014610,Understanding English Grammar,Steve E. Gonzalez,5880.0,3
9789768245182,Up You Mighty Race,,1195.0,3
9789768185075,Vintage - An Anthology,Uriel Narinesingh,3125.0,0
9789768014238,Visual Arts for Secondary Schools,Shastri Maharaj,7520.0,3
VIPRBO-5838,Viva Practice Book 1 2nd Edition,Moodie et al,2075.0,3
9780582367791,Viva Practice Book 2 2nd Edition,Moodie et al,2075.0,5
9780582367807,Viva Practice Book 3 2nd Edition,Moodie et al,2075.0,1
VIPRBO-4927,Viva Practice Book 4 2nd Edition,Moodie et al,2775.0,3
9780582332829,Viva Student Book 1 2nd Edition,Moodie et al,4675.0,2
VISTBO-3786,Viva Student Book 2 2nd Edition,Moodie et al,4675.0,3
VISTBO-2288,Viva Student Book 3 2nd Edition,Moodie et al,4675.0,3
VISTBO-9139,Viva Student Book 4 2nd Edition,Moodie et al,5590.0,3
9768185252,Vocabulary Handbook for GSAT,Uriel Narinesingh,2000.0,5
9789766460433,Vocabulary Made Simple PEP and Common Entrance Levels,Harry Subnalk,2780.0,4
9780175663187,WaveLengths,Cecil Gray,4845.0,2
9789768007124,Way to Mathematics Book 1,Twin Guinep Ltd,1355.0,4
9789768007230,"Way To My First Colouring Book, Level 1",Twin Guinep Ltd,1355.0,3
9978768007049,"Way to Numbers - Counting, Drawing and Colouring",Twin Guinep Ltd,1355.0,3
9789768007001,Way To Reading Book 1,Twin Guinep Ltd,3900.0,5
9789768007094,Way To Reading Book 2A,Twin Guinep Ltd,1465.0,2
978976800701,Way To Reading Book 2B,Twin Guinep Ltd,2800.0,0
9789768007056,Way To Writing - Drawing and Colouring,Twin Guinep Ltd,2800.0,3
9789768007063,Way to Writing A-Z Practice Sheets,Twin Guinep Ltd,2800.0,3
WAOFSU-3236,Ways of Sunlight,Sam Selvon,3780.0,3
9780545312394,We Can Use The Computer,R. Biheller Bunin et al,4400.0,2
9766105782,Whiz Kids Series Introduction to Computer Hardware,R. Biheller Bunin et al,1650.0,5
9781398340480,Wine of Astonishment (CCC),Earl Lovelace,3640.0,0
9780435996642,Word Perfect Spelling Book 1 2nd Edition,Ronald Ridout,3095.0,0
9780435996659,Word Perfect Spelling Book 2  2nd Edition,Ronald Ridout,3095.0,0
9780435996666,Word Perfect Spelling Book 3  2nd Edition,Ronald Ridout,3095.0,0
9780435996673,Word Perfect Spelling Book 4  2nd Edition,Ronald Ridout,3095.0,0
9780435996680,Word Perfect Spelling Book 5  2nd Edition,Ronald Ridout,3560.0,0
9780435996697,Word Perfect Spelling Book 6  2nd Edition,Ronald Ridout,3715.0,0
9780435996703,Word Perfect Spelling Book 7 2nd Edition,Ronald Ridout,4435.0,5
9780435996659,Word Perfect Spelling Book 8  2nd Edition,Ronald Ridout,4335.0,0
9780435996635,Word Perfect Spelling Intro Book 2nd Edition,Ronald Ridout,2480.0,0
9789766460678,Workbook Infant 1 Pam and Tim,S. Nagassar,850.0,3
9789766571207,Worship for Schools and Colleges: A Companion to Caribbean School Hymnal,,1395.0,3
9789766460457,Writing Practice 1A,Barbara Griffiths,1100.0,2
9789766460464,Writing Practice 1B,Barbara Griffiths,1100.0,10
9789766460471,Writing Practice 2A,Barbara Griffiths,1100.0,4
WRPRB-9385,Writing Practice 2B,Barbara Griffiths,1100.0,0
WRPRA-0179,Writing Practice 3A,Barbara Griffiths,1100.0,0
WRPRB-5068,Writing Practice 3B,Barbara Griffiths,1100.0,0
JAPO-5269,12 Jar Poster Paint,Art & Craft,1100.0,0
M-0762,3/4 * 36m Frosted Tape,Art & Craft,80.0,0
MATA-9293,"3/4"" Masking Tape",Art & Craft,150.0,133
JAPL-8048,4 Jar Play Doh,Art & Craft,900.0,0
MODO-9559,4 Modeling Dough,Art & Craft,400.0,0
MODO-8111,5 Modeling Dough,Art & Craft,450.0,0
STSCSC-4830,"5.25"" Studmark School Scissors (ST-SC511)",Art & Craft,112.0,1
STSC-9249,"5.5"" Studmark School Scissors (SC506)",Art & Craft,120.0,0
JACL-5328,6 Jar Classic Poster Paint,Art & Craft,865.22,1
ACPA-3617,Acrylic Paint,Art & Craft,2000.0,0
ANCRPO-8041,Angel Craft 1'' Pom Pom Ball (EBP003),Art & Craft,450.0,1
ANCRPO-3941,Angel Craft 3/4'' Pom Pom Ball (EBP002),Art & Craft,350.0,1
ANCRCH-6053,Angel Craft Chenille Stems - Black,Art & Craft,500.0,0
ANCRCH-7033,Angel Craft Chenille Stems - Glitter (BC024),Art & Craft,500.0,1
ANCRCH-6697,Angel Craft Chenille Stems - Primary Colours (BC023),Art & Craft,650.0,1
ANCRCH-2117,Angel Craft Chenille Stems - White,Art & Craft,500.0,11
ANCRCO-7478,Angel Craft Coloured Craft Stick 100-Count,Art & Craft,550.0,0
ANCRFE-6979,Angel Craft Feather - Black (EF006),Art & Craft,550.0,1
ANCRFE-7838,Angel Craft Feather - Multicolour (EF002),Art & Craft,550.0,1
ANCRFE-8655,Angel Craft Feather - Multicolour (EF004),Art & Craft,320.0,1
ANCRFE-2812,Angel Craft Feather - White (EF005),Art & Craft,550.0,1
ANCRFO-0520,Angel Craft Foam Balls 3-Count (EB005),Art & Craft,600.0,1
ANCRFO-7784,Angel Craft Foam Balls 6-Count (EB004),Art & Craft,550.0,1
ANCRFO-7277,Angel Craft Foam Balls 8-Count (EB003),Art & Craft,500.0,1
ANCRGO-0525,Angel Craft Googly Eyes (EE002),Art & Craft,300.0,1
ANCRGO-2656,Angel Craft Googly Eyes (EE004),Art & Craft,300.0,1
GOEYCO-9684,Angel Craft Googly Eyes Coloured Mixed (EE-005),Art & Craft,300.0,0
ANCRMI-6010,Angel Craft Mini Glue Gun,Art & Craft,750.0,0
ANCRMU-1876,Angel Craft Multi Colour Craft Stick 50-Count (EW004),Art & Craft,520.0,1
ANCRPL-0905,Angel Craft Plain Craft Stick 100-Count,Art & Craft,420.0,12
ANCRPL-1375,Angel Craft Plain Craft Stick 50-Count (EW003),Art & Craft,420.0,1
POPOBA-2192,Angel Craft Pom Pom Ball (EBP-012),Art & Craft,300.0,10
POPOBA-8944,Angel Craft Pom Pom Ball (EBP-012),Art & Craft,300.0,16
BAFAGL-3182,Basiz Fabric Glue,Art & Craft,150.0,0
BAX-8624,"Bazic 2"" x 30y Duct Tape",Art & Craft,520.0,1
BAGLSH-8907,Bazic Glitter Shaker 4pcs,Art & Craft,150.0,1
BAMOCL-3651,Bazic Modeling Clay 4pcs,Art & Craft,500.0,1
BOMOCL-7036,Bohyvan Modeling Clay (18114),Art & Craft,300.0,0
BOMOCL-4181,Bohyvan Modeling Clay (18611),Art & Craft,500.0,0
BOWRKB-1168,Britsha Adhesive Wrapping Paper,Art & Craft,565.22,178
FLTIPA-9825,Brush Set,Art & Craft,500.0,1
CA-7220,Canvas - 12*16,Art & Craft,760.0,0
CA-2812,Canvas - 16*20,Art & Craft,840.0,0
CA-8970,Canvas - 9*12,Art & Craft,460.0,0
CHHWDR-0057,Chung Hwa Drawing Pencil (101),Art & Craft,20.0,1
CHHWDR-6233,Chung Hwa Drawing Pencil (101) - 8b,Art & Craft,25.0,0
COKIAP-0612,Cotton Kids Apron,Art & Craft,400.0,1
CRMOCL-6365,Crayola Modeling Clay 4pcs,Art & Craft,750.0,1
ELFAGL-4216,Elmer's Fabric Glue,Art & Craft,700.0,0
ELWHGL-3032,Elmer's White Glue - 40oz,Art & Craft,310.0,0
EMTH-1880,Embroidery Thread,Art & Craft,100.0,0
FOBO-3551,Foam Board,Art & Craft,450.0,11
FOCE-4211,Foska 3/4'' Cello Tape,Art & Craft,25.0,0
FOSC-8200,"Foska 8"" Scissors (YG9040-B)",Art & Craft,190.0,1
FOPOX-4138,Foska Post-It 3x3,Art & Craft,80.0,7
FOGLST-3787,Foska PVP Glue Stick 21g,Art & Craft,60.0,8
FOGLST-1279,Foska PVP Glue Stick 36g,Art & Craft,85.0,1
